id,lego_count,bb_list
4_27,4,"[(4331, 5442, 5063, 5710), (2160, 5011, 2863, 5481), (2022, 4578, 2722, 5100), (4050, 2579, 4542, 3269)]"
4_28,4,"[(2118, 6318, 2827, 7028), (1660, 6102, 2195, 6739), (2595, 5322, 3300, 6016), (2696, 1764, 3354, 2416)]"
4_29,4,"[(1859, 1674, 3042, 2503), (218, 1442, 1178, 1999), (1293, 1059, 2063, 1507), (801, 382, 1101, 595)]"
4_3,4,"[(2136, 2711, 2639, 3594), (1103, 1648, 1817, 2401), (450, 729, 925, 1284), (1421, 81, 1860, 602)]"
4_30,4,"[(3353, 959, 3848, 1323), (2502, 1282, 3197, 1761), (1132, 2299, 1689, 3101), (1, 572, 741, 1763)]"
4_31,4,"[(1066, 2154, 1520, 2557), (990, 620, 1175, 781), (1379, 1141, 1609, 1321), (1164, 1627, 1274, 1751)]"
4_32,4,"[(702, 1851, 956, 2047), (500, 1340, 740, 1558), (1004, 1264, 1321, 1451), (1560, 1108, 1875, 1302)]"
4_33,4,"[(1302, 3007, 1763, 3441), (1214, 1392, 1733, 1859), (477, 1124, 946, 1474), (1392, 166, 1917, 967)]"
4_34,4,"[(2000, 4306, 2731, 4911), (2524, 4042, 3293, 4450), (1536, 3607, 1949, 4332), (3446, 1857, 4221, 2594)]"
4_35,4,"[(2350, 1659, 3056, 2373), (480, 1473, 1082, 2141), (1820, 927, 2195, 1448), (1048, 256, 1467, 688)]"
4_36,4,"[(4196, 5344, 5183, 6512), (4785, 2162, 5365, 3100), (2735, 2258, 3673, 2913), (2231, 1294, 3165, 2144)]"
4_37,4,"[(2723, 3983, 3254, 4702), (3546, 2731, 4317, 3731), (2325, 2627, 3183, 3202), (3013, 1719, 3808, 2560)]"
4_38,4,"[(1513, 1732, 1722, 2029), (1152, 687, 1376, 938), (678, 975, 895, 1235), (1331, 1203, 1516, 1520)]"
4_39,4,"[(2413, 5032, 2985, 5403), (1551, 3304, 1862, 3846), (2136, 3343, 2692, 3839), (4218, 2965, 4754, 3297)]"
4_4,4,"[(4422, 4897, 4807, 5614), (3225, 4183, 3860, 4819), (2753, 4450, 3401, 5056), (956, 3433, 1363, 4079)]"
4_40,4,"[(952, 2335, 1568, 2725), (802, 632, 1093, 913), (1333, 824, 1627, 1054), (1038, 1461, 1180, 1619)]"
4_5,4,"[(775, 1343, 1004, 1576), (1470, 1874, 1691, 2090), (857, 823, 1028, 1130), (2342, 1952, 2448, 2122)]"
4_6,4,"[(2407, 3154, 2688, 3558), (928, 1350, 1630, 2217), (185, 3175, 696, 3461), (1957, 503, 2439, 986)]"
4_7,4,"[(2620, 4429, 3205, 4695), (2067, 3954, 2646, 4561), (1772, 3323, 2265, 3989), (1195, 3933, 1813, 4427)]"
4_8,4,"[(211, 2676, 967, 3534), (1045, 2761, 1997, 3470), (1718, 2223, 2532, 2923), (2174, 297, 2755, 934)]"
4_9,4,"[(2307, 2357, 2928, 2881), (390, 2195, 709, 2479), (2231, 981, 2750, 1345), (752, 652, 1052, 1038)]"
5_1,5,"[(2702, 1141, 3305, 1718), (2181, 86, 2690, 665), (1474, 823, 1862, 1195), (1213, 1796, 1656, 2412), (1, 1165, 506, 1679)]"
5_10,5,"[(1907, 3478, 2303, 3942), (1935, 2061, 2850, 2873), (2271, 1307, 2725, 1654), (959, 582, 1586, 1273), (664, 381, 1097, 834)]"
5_11,5,"[(1581, 1314, 1907, 1574), (582, 1152, 812, 1417), (1051, 1880, 1425, 2083), (1207, 1158, 1394, 1377), (878, 959, 1019, 1195)]"
5_12,5,"[(930, 485, 1201, 747), (835, 1651, 1035, 1852), (983, 1002, 1280, 1138), (600, 1219, 811, 1440), (1254, 1344, 1466, 1568)]"
5_13,5,"[(1048, 2110, 1774, 3061), (262, 2109, 783, 2748), (2256, 1903, 2703, 2379), (1424, 1363, 1783, 1832), (1183, 553, 1441, 889)]"
5_14,5,"[(1486, 3005, 2201, 3769), (1965, 1952, 2463, 2456), (484, 1767, 1144, 2361), (1437, 807, 1814, 1627), (854, 1, 1225, 620)]"
5_15,5,"[(2873, 4206, 3627, 4944), (3374, 3660, 3987, 4200), (2569, 3135, 3300, 3884), (2198, 2316, 2732, 3011), (2852, 2044, 3410, 2673)]"
5_16,5,"[(806, 1110, 1076, 1342), (1185, 1863, 1479, 1992), (1616, 1125, 1874, 1378), (1062, 738, 1264, 972), (1345, 937, 1530, 1182)]"
5_17,5,"[(1445, 2713, 1991, 3294), (580, 2391, 1268, 3098), (1746, 1598, 2698, 2294), (1258, 1383, 1479, 1706), (1525, 1, 2111, 718)]"
5_18,5,"[(2191, 2642, 2954, 3327), (1601, 1573, 2022, 1967), (1897, 665, 2222, 1078), (1094, 452, 1696, 940), (394, 661, 1025, 1311)]"
5_2,5,"[(519, 540, 1111, 1151), (626, 1836, 1052, 2021), (1627, 888, 1878, 1154), (1512, 2085, 1728, 2342), (2282, 1913, 2447, 2077)]"
5_3,5,"[(800, 1159, 1080, 1396), (1061, 779, 1273, 1011), (1626, 1165, 1891, 1420), (1346, 977, 1536, 1230), (1201, 1922, 1488, 2051)]"
5_4,5,"[(527, 2469, 889, 2814), (1736, 1651, 1968, 1944), (2114, 2529, 2260, 2740), (1544, 918, 1711, 1141), (2325, 617, 2448, 865)]"
5_5,5,"[(2542, 2394, 3075, 2910), (1889, 1178, 2407, 1657), (1932, 518, 2523, 1133), (302, 963, 943, 1528), (541, 204, 1029, 683)]"
5_6,5,"[(847, 1582, 1053, 1822), (877, 735, 1128, 1005), (1567, 1170, 1693, 1459), (699, 1111, 928, 1293), (522, 1391, 722, 1565)]"
5_7,5,"[(1426, 5845, 2074, 6740), (1953, 3960, 2710, 4650), (1295, 4137, 1858, 4903), (1615, 2934, 2361, 3656), (1, 3626, 511, 4431)]"
5_8,5,"[(2056, 1659, 3120, 2603), (1, 2057, 1107, 2756), (1263, 697, 2099, 1839), (848, 214, 1525, 954), (2444, 474, 3120, 1241)]"
5_9,5,"[(673, 2559, 1544, 3624), (2082, 2225, 2454, 2708), (1441, 680, 1980, 1231), (2048, 1, 2322, 110), (1, 1, 197, 214)]"
6_1,6,"[(1855, 2257, 2471, 2741), (953, 2032, 1227, 2304), (117, 2863, 932, 3648), (1432, 595, 1784, 904), (759, 808, 1062, 1283), (671, 118, 956, 400)]"
6_2,6,"[(245, 2471, 941, 2874), (1480, 1061, 2068, 1938), (2171, 959, 2572, 1402), (2334, 2226, 2675, 2580), (2529, 3104, 2977, 3840), (1404, 3305, 1643, 3540)]"
6_3,6,"[(2517, 2834, 2813, 3328), (1015, 2595, 1606, 2998), (1783, 1941, 2367, 2449), (143, 1633, 548, 1975), (659, 855, 1211, 1219), (2167, 926, 2525, 1304)]"
6_4,6,"[(42, 2944, 1701, 4069), (1952, 2597, 2533, 3608), (2467, 2733, 2980, 3178), (1376, 762, 2262, 1325), (715, 974, 1158, 1894), (1712, 210, 2548, 716)]"
6_5,6,"[(920, 1230, 1399, 1646), (2104, 2596, 2448, 3216), (2056, 2456, 2440, 2820), (1896, 2176, 2392, 2784), (1809, 2624, 2194, 2993), (2350, 2276, 2448, 2602)]"
6_6,6,"[(1, 2674, 737, 3520), (295, 1678, 914, 2424), (2005, 1793, 2933, 2684), (1520, 1169, 2191, 1712), (1, 1159, 520, 1873), (852, 1, 1974, 788)]"
7_1,7,"[(1, 211, 135, 541), (108, 1506, 576, 1936), (846, 1606, 1315, 2094), (2097, 1729, 2536, 2208), (2725, 1387, 3120, 1799), (755, 2487, 1795, 3101), (1, 2390, 1119, 3255)]"
7_2,7,"[(2158, 2163, 2900, 2717), (291, 2521, 681, 2946), (509, 2157, 770, 2494), (746, 772, 1000, 1188), (1010, 318, 1326, 681), (2115, 879, 2522, 1216), (1899, 544, 2238, 902)]"
7_3,7,"[(1843, 3501, 2351, 3874), (2574, 2729, 2928, 3050), (1364, 2311, 1585, 2545), (169, 2536, 458, 2764), (529, 1174, 837, 1491), (1804, 559, 1980, 883), (1228, 285, 1502, 531)]"
7_4,7,"[(1254, 3430, 2072, 3935), (2038, 1985, 2544, 2468), (381, 2600, 880, 3412), (540, 1027, 1193, 1812), (1709, 503, 2160, 1009), (807, 364, 1193, 768), (993, 134, 1389, 497)]"
7_5,7,"[(907, 3016, 1569, 3752), (2399, 2629, 3044, 3237), (1176, 1739, 1650, 2212), (2686, 1078, 3120, 1748), (1954, 825, 2542, 1457), (541, 954, 1063, 1412), (969, 33, 1373, 542)]"
7_6,7,"[(2362, 2897, 3088, 3871), (1460, 3176, 2127, 4108), (339, 3129, 1157, 3857), (353, 1304, 1822, 2615), (2406, 1462, 2906, 2327), (1776, 827, 2334, 1746), (1206, 136, 2067, 813)]"
7_7,7,"[(2039, 3025, 2593, 3725), (378, 2491, 934, 3014), (1296, 1948, 1660, 2315), (986, 1665, 1380, 2043), (1, 1252, 674, 1785), (2137, 1218, 2574, 1612), (1707, 193, 2101, 686)]"
7_8,7,"[(1439, 3215, 1980, 3816), (2985, 2893, 3120, 3153), (1880, 1962, 2453, 2356), (1321, 864, 1575, 1186), (514, 708, 1016, 1102), (1975, 78, 2421, 531), (67, 41, 455, 469)]"
8_1,8,"[(1480, 2833, 1774, 3122), (2060, 2202, 2486, 2742), (2651, 1247, 2972, 1772), (1802, 822, 2396, 1651), (1107, 1593, 1599, 2082), (398, 2302, 1168, 2697), (825, 2871, 1134, 3197), (212, 2920, 614, 3388)]"
8_10,8,"[(1354, 2544, 2116, 3650), (271, 2290, 1307, 3097), (1256, 1242, 1884, 2156), (854, 1572, 1331, 1986), (2585, 343, 3043, 757), (1373, 395, 2142, 808), (2102, 111, 2564, 592), (2999, 82, 3120, 359)]"
8_2,8,"[(2948, 1940, 3480, 2327), (3375, 1357, 3756, 1724), (1958, 877, 2357, 1279), (2428, 346, 2831, 749), (1937, 136, 2365, 434), (1110, 656, 1470, 985), (1115, 1160, 1576, 1845), (1462, 1951, 2124, 2700)]"
8_3,8,"[(113, 2909, 618, 3340), (501, 2067, 1329, 2839), (1628, 2155, 2099, 2885), (1548, 1769, 1828, 2061), (2042, 2321, 2480, 2728), (2214, 1286, 2628, 1692), (1181, 579, 1851, 1047), (446, 1085, 823, 1451)]"
8_4,8,"[(1467, 2839, 2027, 3518), (2092, 2294, 2895, 2929), (2478, 1594, 3036, 2090), (1385, 853, 2434, 1843), (129, 1615, 1405, 2609), (50, 821, 1002, 1610), (1466, 486, 1716, 748), (2575, 809, 3015, 1147)]"
8_5,8,"[(2064, 2852, 2985, 3406), (2171, 1966, 2639, 2406), (1222, 1727, 1664, 2787), (2222, 1308, 2657, 1680), (474, 1125, 1129, 1708), (150, 487, 899, 1057), (1588, 624, 2185, 1000), (755, 217, 1296, 537)]"
8_6,8,"[(2445, 1911, 2815, 2359), (1898, 1459, 2503, 2011), (1289, 1751, 1675, 2134), (557, 2093, 1159, 2401), (262, 2416, 487, 2809), (732, 2575, 944, 2800), (1207, 2710, 1454, 2950), (1853, 2464, 2054, 2854)]"
8_7,8,"[(2527, 3418, 2801, 3791), (984, 3314, 1824, 4160), (1165, 2833, 1633, 3261), (2601, 1784, 3048, 2180), (2273, 1093, 2627, 1452), (1359, 284, 1625, 686), (214, 918, 654, 1578), (2199, 1, 2588, 271)]"
8_8,8,"[(850, 1442, 1538, 2102), (19, 515, 468, 1200), (5, 1, 616, 406), (605, 1, 1325, 262), (449, 43, 689, 315), (216, 238, 604, 597), (74, 289, 305, 558), (1, 560, 206, 815)]"
8_9,8,"[(2103, 2572, 2767, 2896), (2226, 1655, 2661, 2073), (1445, 2131, 1810, 2459), (554, 1998, 994, 2468), (3233, 1631, 3655, 2301), (2514, 798, 3161, 1325), (1701, 71, 2559, 999), (519, 505, 880, 1121)]"
9_1,9,"[(3368, 2335, 4097, 2725), (3660, 1675, 4095, 2047), (2540, 1051, 2983, 1531), (2781, 793, 3188, 1133), (1223, 502, 1612, 812), (1426, 2039, 2060, 2753), (285, 1906, 1440, 2702), (564, 1524, 789, 1782), (307, 377, 708, 692)]"
9_2,9,"[(1884, 2954, 2214, 3474), (1269, 3208, 1546, 3539), (957, 2729, 1212, 2986), (803, 1946, 1291, 2408), (1501, 1446, 1756, 2139), (688, 1293, 1144, 1769), (1841, 920, 2267, 1220), (2418, 718, 2565, 1156), (1291, 416, 1601, 916)]"
9_3,9,"[(1864, 2639, 3020, 3708), (460, 2764, 922, 3162), (764, 2094, 1367, 2592), (1555, 1722, 2041, 2218), (2488, 1418, 2890, 1757), (2181, 725, 2362, 939), (1406, 964, 2085, 1683), (528, 869, 882, 1618), (864, 634, 1648, 850)]"
9_4,9,"[(1770, 1783, 2893, 2393), (419, 2479, 1070, 3132), (722, 2276, 1033, 2491), (1009, 1553, 1464, 2118), (609, 1407, 959, 1793), (1830, 1153, 2063, 1475), (1194, 810, 1776, 1206), (466, 672, 870, 1069), (236, 1063, 535, 1287)]"
9_5,9,"[(379, 2552, 679, 2939), (1299, 1742, 1800, 2265), (371, 421, 1193, 1255), (1891, 255, 2199, 873), (1200, 48, 1536, 469), (132, 231, 424, 864), (3295, 1632, 3782, 2454), (2629, 826, 3150, 1342), (2846, 474, 3269, 930)]"
9_6,9,"[(1199, 2988, 1610, 3531), (1421, 2474, 1997, 3043), (2302, 2431, 2902, 2807), (1997, 1367, 2483, 1678), (1194, 1451, 1816, 2048), (1531, 923, 1796, 1391), (1070, 636, 1366, 959), (621, 494, 815, 813), (86, 870, 562, 1274)]"
9_7,9,"[(1714, 3173, 2000, 3717), (1061, 3373, 1367, 3707), (809, 2859, 1088, 3128), (718, 2098, 1221, 2541), (1465, 1626, 1664, 2305), (684, 1432, 1118, 1900), (1853, 1083, 2297, 1407), (2447, 891, 2632, 1351), (1337, 570, 1634, 1066)]"
10_1,10,"[(1824, 2689, 2277, 3286), (1029, 2704, 1232, 3053), (1010, 1913, 1445, 2420), (2043, 1647, 2628, 2197), (2431, 1336, 2648, 1550), (1137, 1391, 1420, 1682), (540, 1870, 797, 2088), (464, 1293, 816, 1642), (1069, 821, 1401, 1143), (1518, 762, 2188, 1180)]"
10_2,10,"[(2661, 2239, 3394, 2636), (3025, 1253, 3476, 1802), (2049, 1004, 2300, 1226), (2115, 1568, 2380, 2256), (1362, 2190, 2069, 2899), (1514, 1361, 1979, 1819), (873, 479, 1586, 1187), (592, 170, 961, 570), (96, 744, 532, 1148), (50, 1649, 361, 1989)]"
10_3,10,"[(1939, 2659, 2412, 3278), (1120, 2676, 1324, 3039), (1088, 1869, 1537, 2384), (603, 1825, 874, 2046), (2150, 1584, 2764, 2151), (2550, 1257, 2785, 1484), (1598, 679, 2290, 1105), (1139, 744, 1472, 1073), (1215, 1326, 1505, 1625), (524, 1229, 884, 1588)]"
10_4,10,"[(2591, 2090, 2853, 2427), (1803, 2407, 2539, 2940), (1111, 2321, 1319, 2522), (877, 1437, 1498, 2022), (2172, 1510, 2409, 1732), (2707, 1270, 2978, 1593), (2374, 851, 2600, 1089), (1748, 800, 2201, 1198), (1581, 287, 1798, 555), (772, 433, 1246, 902)]"
10_5,10,"[(2614, 2058, 2926, 2438), (1843, 1869, 2522, 2572), (2644, 1341, 3541, 1937), (2743, 873, 3155, 1285), (2281, 121, 2486, 792), (1707, 565, 2192, 1054), (1272, 697, 1560, 1028), (1222, 376, 1561, 731), (575, 263, 1186, 638), (923, 1192, 1247, 1446)]"
10_6,10,"[(2613, 1973, 2961, 2349), (1962, 2514, 2330, 2894), (1029, 2259, 1851, 2987), (847, 1651, 1041, 1792), (2129, 1762, 2447, 2069), (1189, 949, 1657, 1437), (2744, 1493, 2958, 1646), (2320, 1006, 2654, 1473), (2579, 487, 2772, 766), (1934, 76, 2170, 564)]"
10_7,10,"[(2490, 2363, 2952, 2890), (1678, 1631, 2472, 2454), (740, 2115, 1104, 2475), (408, 2935, 730, 3120), (55, 3068, 301, 3120), (243, 1070, 739, 1737), (1374, 1100, 1721, 1396), (1774, 825, 2525, 1328), (1942, 422, 2371, 881), (959, 280, 1368, 712)]"
11_1,11,"[(1724, 3283, 2082, 3815), (1764, 2439, 2059, 2732), (1110, 2222, 1532, 2843), (204, 2357, 469, 2634), (1706, 1483, 2008, 1848), (762, 1034, 1318, 1459), (1146, 506, 1560, 915), (2071, 1008, 2762, 1729), (2078, 446, 2548, 857), (1492, 59, 1767, 366), (2618, 2041, 2929, 2315)]"
11_2,11,"[(864, 3038, 1198, 3376), (1323, 2398, 1733, 2763), (1700, 1858, 2192, 2306), (1245, 1382, 1494, 1656), (2524, 1118, 2710, 1345), (1747, 826, 2119, 1274), (1429, 836, 1648, 1052), (1627, 346, 1810, 623), (681, 929, 936, 1158), (587, 1374, 1017, 2030), (317, 2197, 762, 2712)]"
11_3,11,"[(1326, 3333, 1735, 3589), (2522, 2944, 2970, 3188), (1733, 2485, 1999, 2736), (1313, 2143, 1682, 2370), (1023, 2692, 1187, 3098), (1619, 1409, 2015, 1789), (1884, 904, 2182, 1192), (1413, 747, 1643, 1043), (1824, 555, 2182, 857), (1989, 245, 2210, 480), (1433, 155, 1767, 369)]"
11_4,11,"[(537, 3190, 1299, 3539), (2469, 2827, 2873, 3261), (1950, 2721, 2239, 3105), (2618, 2340, 3004, 2715), (1790, 1796, 2123, 2161), (2304, 1696, 2709, 2089), (1052, 1639, 1300, 2098), (1058, 1008, 1336, 1270), (1585, 880, 1815, 1156), (2391, 944, 2633, 1228), (2370, 512, 2626, 737)]"
11_5,11,"[(1981, 2950, 2547, 3609), (2127, 2721, 2459, 2961), (2363, 1982, 2760, 2539), (1907, 1889, 2237, 2243), (1470, 1564, 1759, 1805), (1648, 1164, 2044, 1557), (2407, 1226, 3033, 1630), (619, 1318, 983, 1636), (372, 1445, 657, 1721), (612, 651, 898, 1253), (673, 2379, 1324, 2531)]"
12_1,12,"[(2610, 58, 3230, 552), (1966, 520, 2327, 847), (1572, 685, 1890, 1027), (1178, 339, 1715, 886), (725, 738, 1110, 1129), (789, 1639, 1141, 1946), (1519, 1629, 1893, 1980), (2039, 1336, 2473, 1771), (1898, 2102, 2672, 2845), (1255, 2659, 1555, 2965), (919, 2394, 1236, 2695), (2869, 1590, 3317, 2210)]"
12_2,12,"[(2523, 3568, 2881, 3975), (1833, 3556, 2535, 4127), (2493, 2868, 2772, 3270), (804, 2932, 1836, 3523), (419, 2648, 959, 3080), (1151, 2209, 1413, 2446), (248, 2142, 880, 2672), (1022, 1282, 1769, 2000), (2151, 2061, 2604, 2497), (2531, 1513, 3053, 1985), (2324, 1253, 2767, 1629), (2091, 607, 2859, 910)]"
12_3,12,"[(1003, 3050, 1391, 3861), (829, 2280, 1290, 2756), (2031, 2559, 2541, 2901), (1697, 1786, 2069, 2176), (2474, 901, 3107, 1512), (1171, 1246, 1541, 1669), (191, 1727, 471, 2014), (439, 844, 801, 1146), (1293, 446, 1861, 969), (639, 314, 1063, 771), (2457, 97, 2844, 512), (2774, 2866, 3082, 3142)]"
13_1,13,"[(605, 3450, 954, 4018), (1535, 3010, 1884, 3720), (1, 3373, 101, 3567), (2701, 4048, 3082, 4160), (2499, 2599, 2776, 2841), (1216, 2146, 1844, 2827), (2156, 1750, 2441, 2050), (2912, 1761, 3120, 2108), (2033, 1231, 2339, 1563), (2507, 1057, 3082, 1324), (1142, 671, 1503, 1005), (37, 1342, 685, 1965), (1552, 61, 2061, 431)]"
14_1,14,"[(2575, 2814, 2959, 3180), (1580, 2177, 2099, 2880), (302, 2094, 1268, 2903), (2418, 1479, 2787, 1809), (1683, 1331, 2002, 1680), (1712, 819, 2049, 1177), (2223, 546, 2706, 1086), (2475, 390, 2722, 621), (1611, 118, 1867, 383), (1136, 967, 1418, 1293), (750, 770, 1092, 1141), (679, 624, 1020, 968), (367, 1140, 739, 1493), (70, 1452, 340, 1958)]"
14_2,14,"[(817, 1817, 1460, 2507), (43, 1898, 321, 2121), (65, 2111, 189, 2349), (286, 2013, 451, 2284), (338, 1786, 423, 2023), (211, 1849, 360, 1981), (239, 1785, 360, 1856), (95, 1835, 225, 1924), (1, 2061, 85, 2180), (15, 1950, 114, 2075), (125, 2299, 273, 2423), (5, 2393, 149, 2526), (155, 2118, 294, 2239), (114, 2025, 225, 2156)]"
14_3,14,"[(1, 3983, 243, 4160), (736, 3506, 1225, 3866), (688, 2715, 1139, 3180), (43, 2385, 520, 2808), (1548, 2511, 1925, 2883), (2167, 2439, 2774, 3159), (1207, 1655, 1814, 1992), (2092, 1000, 2596, 1598), (2404, 257, 3120, 1106), (1418, 725, 1803, 1151), (658, 581, 941, 1228), (1059, 15, 1340, 402), (114, 1, 443, 143), (1, 1386, 380, 1922)]"
14_4,14,"[(2124, 3249, 2373, 3563), (2571, 2152, 2887, 2518), (2355, 2024, 2725, 2345), (1997, 1980, 2297, 2287), (2458, 1517, 2790, 1815), (2559, 1022, 2839, 1494), (1521, 593, 2273, 1034), (853, 806, 1393, 1373), (152, 920, 456, 1224), (1185, 3279, 1379, 3490), (1112, 2737, 1436, 3288), (1536, 2359, 1871, 2682), (1334, 1832, 1682, 2175), (693, 2043, 977, 2351)]"
14_5,14,"[(127, 3999, 454, 4160), (1261, 3056, 1576, 3388), (2390, 2339, 2895, 2852), (1312, 2188, 1688, 2569), (1037, 2218, 1282, 2539), (63, 2388, 688, 3062), (1420, 1307, 1725, 1652), (2248, 757, 2516, 1078), (2329, 71, 2622, 405), (1429, 182, 1918, 690), (611, 935, 885, 1311), (98, 553, 328, 791), (185, 77, 459, 422), (734, 1, 972, 85)]"
15_1,15,"[(1991, 2807, 2607, 3473), (1785, 2220, 2171, 2593), (1407, 2002, 1669, 2260), (942, 1982, 1324, 2477), (414, 2326, 1070, 3265), (319, 1740, 747, 2205), (564, 1279, 872, 1582), (710, 816, 1186, 1551), (1394, 608, 1617, 868), (1156, 280, 1574, 530), (1874, 329, 2302, 699), (1806, 820, 2207, 1215), (2560, 661, 2832, 895), (2237, 1315, 3075, 1946), (1765, 1398, 2150, 1887)]"
15_2,15,"[(3521, 2248, 3764, 2554), (3508, 1763, 3872, 2093), (3440, 1205, 3898, 1621), (2676, 1623, 2972, 2167), (2006, 1190, 2387, 1557), (1711, 904, 2039, 1273), (1661, 516, 2220, 878), (1242, 156, 1615, 567), (609, 698, 972, 1042), (150, 1177, 499, 1480), (922, 1363, 1280, 1688), (156, 1591, 448, 1815), (1304, 1616, 1771, 2110), (539, 2010, 1258, 2510), (1332, 2488, 1874, 2836)]"
15_3,15,"[(2317, 3107, 2907, 3482), (2100, 2740, 2366, 3011), (1409, 3175, 1921, 3568), (697, 2962, 1035, 3297), (1353, 2412, 1715, 2891), (1241, 1782, 1503, 2228), (344, 1853, 1141, 2529), (1493, 1403, 1703, 1642), (997, 1294, 1332, 1585), (582, 802, 974, 1291), (1712, 1144, 2131, 1559), (1703, 633, 2424, 1252), (2458, 1217, 2700, 1631), (2551, 1777, 2857, 2080), (2203, 1861, 3080, 2622)]"
15_4,15,"[(3088, 2561, 3288, 2826), (3360, 1938, 3706, 2348), (2889, 1826, 3238, 2231), (2144, 2212, 2683, 2993), (2237, 1735, 2718, 2130), (1528, 1691, 1930, 2095), (1925, 1347, 2178, 1605), (1743, 870, 2251, 1227), (2689, 730, 3430, 1174), (2689, 527, 3001, 838), (2080, 190, 2563, 664), (967, 242, 1935, 889), (651, 1844, 1302, 2492), (3279, 1457, 3532, 1656), (3585, 1240, 3871, 1654)]"
15_5,15,"[(1823, 3199, 2090, 3512), (2441, 2499, 2786, 2833), (1321, 2355, 1818, 2820), (760, 2607, 1291, 3505), (2062, 1855, 2505, 2376), (2390, 1634, 2834, 2092), (1915, 1652, 2163, 2116), (1467, 1489, 1885, 1974), (1003, 1633, 1414, 2094), (488, 1601, 916, 1972), (689, 693, 1415, 1372), (1641, 783, 1912, 1236), (1442, 486, 1674, 948), (1236, 187, 1640, 499), (2162, 939, 2633, 1233)]"
16_1,16,"[(2357, 3404, 2869, 3908), (1217, 3174, 1585, 3586), (512, 2437, 1282, 2704), (348, 1675, 694, 2004), (837, 1196, 1142, 1702), (302, 1054, 659, 1408), (1412, 1219, 1682, 1434), (1799, 807, 2077, 1071), (1132, 859, 1420, 1187), (1358, 664, 1588, 863), (2477, 409, 2688, 686), (1840, 36, 2154, 392), (2530, 1116, 2733, 1330), (2501, 1367, 2798, 1610), (1785, 1320, 2466, 2010), (1846, 2280, 2590, 3022)]"
17_1,17,"[(1167, 2293, 1926, 3085), (1760, 2090, 2231, 2528), (1456, 1795, 1745, 2166), (2306, 1376, 2568, 1631), (2603, 946, 2862, 1270), (2969, 475, 3186, 686), (2095, 474, 2554, 879), (1491, 319, 1800, 564), (1021, 362, 1329, 608), (799, 660, 1141, 975), (1291, 1179, 1478, 1379), (380, 1541, 867, 2124), (801, 1968, 1203, 2346), (496, 2293, 936, 2781), (1093, 2745, 1314, 3064), (282, 887, 641, 1205), (366, 34, 842, 638)]"
17_2,17,"[(2547, 2678, 2854, 2971), (2834, 1714, 3317, 2066), (2030, 1930, 2547, 2181), (1672, 1834, 1900, 2082), (1463, 2243, 1767, 2559), (758, 1448, 1247, 2244), (1450, 1408, 1650, 1584), (1461, 958, 1831, 1310), (1883, 884, 2395, 1157), (2881, 1054, 3181, 1296), (2686, 296, 3051, 599), (1765, 206, 2043, 553), (1064, 431, 1458, 841), (680, 343, 879, 535), (151, 573, 479, 997), (479, 860, 792, 1331), (333, 1494, 647, 1765)]"
18_1,18,"[(3272, 2013, 3609, 2630), (2730, 2111, 3064, 2431), (2086, 2292, 2445, 2677), (1586, 2085, 1807, 2287), (1878, 1828, 2165, 2056), (1741, 1449, 2138, 1837), (1216, 1183, 1520, 1520), (781, 2221, 1020, 2492), (836, 1973, 1129, 2187), (619, 1332, 1012, 1692), (54, 1259, 440, 1593), (213, 527, 729, 1063), (934, 507, 1165, 738), (1437, 503, 1854, 915), (1811, 315, 2164, 781), (2136, 135, 2619, 668), (2296, 762, 2946, 1284), (2876, 1296, 3607, 1970)]"
18_2,18,"[(2250, 2862, 2598, 3283), (2359, 2437, 2709, 2772), (1872, 2758, 2150, 2976), (1485, 2899, 1767, 3151), (547, 3248, 1376, 3804), (437, 2837, 870, 3162), (1106, 2281, 1680, 2706), (1913, 1984, 2151, 2266), (2636, 1937, 2991, 2359), (2314, 1241, 3074, 1847), (1428, 1510, 1785, 1869), (1618, 1010, 1955, 1374), (961, 1028, 1252, 1255), (450, 544, 1003, 984), (69, 1421, 867, 2152), (643, 2177, 867, 2361), (57, 2494, 547, 2787), (2031, 552, 2806, 1339)]"
18_3,18,"[(1997, 2999, 2183, 3291), (1665, 2904, 1915, 3127), (2154, 2372, 2374, 2753), (1292, 2556, 1446, 2954), (844, 2519, 1069, 2746), (733, 2166, 1009, 2442), (1064, 1885, 1332, 2266), (548, 1616, 783, 2006), (1539, 1604, 1782, 1859), (1662, 1368, 1840, 1576), (1121, 1263, 1344, 1470), (98, 1138, 457, 1392), (624, 754, 1030, 1110), (1500, 1007, 1760, 1332), (1524, 497, 1662, 850), (2022, 787, 2272, 1051), (2311, 1610, 2714, 1802), (2025, 1977, 2361, 2349)]"
18_4,18,"[(2501, 3152, 2784, 3497), (2118, 3090, 2424, 3365), (1601, 2759, 1850, 3227), (1107, 2793, 1365, 3059), (915, 2398, 1232, 2717), (1218, 2027, 1570, 2453), (619, 1804, 891, 2268), (1723, 1629, 1984, 1906), (1811, 1340, 1992, 1584), (1166, 1316, 1436, 1560), (1579, 973, 1837, 1330), (546, 845, 1006, 1197), (1483, 427, 1660, 808), (2092, 646, 2367, 936), (2609, 2381, 2811, 2829), (2365, 1933, 2717, 2387), (2560, 1480, 3041, 1701), (17, 1326, 427, 1638)]"
